N,Time (ms)
9502,87048
9503,77064
9504,77532
9505,77649
9506,77064
9507,77532
9508,77103
9509,77103
9510,77142
9511,85722
9512,77259
9513,77610
9514,77727
9515,77883
9516,77649
9517,77688
9518,77181
9519,77610
9520,77181
9521,77220
9522,77220
9523,77220
9524,77805
9525,77805
9526,77805
9527,77493
9528,77259
9529,77844
9530,81354
9531,80106
9532,78741
9533,79404
9534,77259
9535,77844
9536,78078
9537,78039
9538,77922
9539,77922
9540,78078
9541,77688
9542,77727
9543,78156
9544,78117
9545,77805
9546,78000
9547,78156
9548,78039
9549,78195
9550,77883
9551,77766
9552,78195
9553,77805
9554,78234
9555,78195
9556,77805
9557,77805
9558,77922
9559,77805
9560,77844
9561,78312
9562,77610
9563,78312
9564,77883
9565,78273
9566,77883
9567,78312
9568,78195
9569,78156
9570,77922
9571,77961
9572,78195
9573,78117
9574,77649
9575,78195
9576,78975
9577,78507
9578,79170
9579,85605
9580,80028
9581,79989
9582,80028
9583,79131
9584,77649
9585,78117
9586,78156
9587,78117
9588,78390
9589,77844
9590,78351
9591,78351
9592,77766
9593,78468
9594,77883
9595,84513
9596,91416
9597,78390
9598,78234
9599,78273
9600,78429
9601,78429
9602,78351
9603,78546
9604,78195
9605,78468
9606,78468
9607,78546
9608,78000
9609,78468
9610,78000
9611,78507
9612,78663
9613,78312
9614,78351
9615,78039
9616,78039
9617,77961
9618,81393
9619,78507
9620,78975
9621,78546
9622,78585
9623,78663
9624,78468
9625,78663
9626,78546
9627,78507
9628,82953
9629,78429
9630,78117
9631,78663
9632,78702
9633,78117
9634,78897
9635,78117
9636,78819
9637,78195
9638,78585
9639,78195
9640,78936
9641,78195
9642,78819
9643,88764
9644,78468
9645,78351
9646,78195
9647,78195
9648,78234
9649,77805
9650,77766
9651,78234
9652,77805
9653,77844
9654,78429
9655,78468
9656,78468
9657,77844
9658,77883
9659,77883
9660,78546
9661,77883
9662,77883
9663,78312
9664,78507
9665,77922
9666,78468
9667,77961
9668,77922
9669,77961
9670,77961
9671,78702
9672,77961
9673,78000
9674,78663
9675,78000
9676,78663
9677,81237
9678,161694
9679,78156
9680,78585
9681,78312
9682,81315
9683,78819
9684,78585
9685,78156
9686,78468
9687,78546
9688,78702
9689,78663
9690,78429
9691,87321
9692,89778
9693,78312
9694,78936
9695,78936
9696,78507
9697,78624
9698,78624
9699,78624
9700,78507
9701,78858
9702,78546
9703,78702
9704,78546
9705,79638
9706,78975
9707,78585
9708,78585
9709,78702
9710,78585
9711,79053
9712,79014
9713,78312
9714,78897
9715,78819
9716,78780
9717,78351
9718,78936
9719,78351
9720,78546
9721,78351
9722,79677
9723,79326
9724,78780
9725,82875
9726,79014
9727,78819
9728,79014
9729,79014
9730,78741
9731,79092
9732,78975
9733,79131
9734,78819
9735,78819
9736,79053
9737,78819
9738,79092
9739,82056
9740,93210
9741,82173
9742,79209
9743,79131
9744,79209
9745,78897
9746,78975
9747,78897
9748,79131
9749,78936
9750,78936
9751,79092
9752,79248
9753,79131
9754,78975
9755,79209
9756,78975
9757,79326
9758,78975
9759,79248
9760,79248
9761,79248
9762,79287
9763,79287
9764,79287
9765,79287
9766,79287
9767,78858
9768,78858
9769,79248
9770,79326
9771,79209
9772,79365
9773,82953
9774,79404
9775,79326
9776,79521
9777,79950
9778,79872
9779,78780
9780,78897
9781,79404
9782,79482
9783,79521
9784,79521
9785,79677
9786,79131
9787,79560
9788,88764
9789,89154
9790,79482
9791,79560
9792,79638
9793,78936
9794,78936
9795,79638
9796,79599
9797,79599
9798,79560
9799,79599
9800,79014
9801,79677
9802,79716
9803,79560
9804,79716
9805,80613
9806,80106
9807,79599
9808,79482
9809,79053
9810,79677
9811,79755
9812,79443
9813,79170
9814,79092
9815,79716
9816,79560
9817,79131
9818,79131
9819,79794
9820,79677
9821,82641
9822,79833
9823,79716
9824,79755
9825,79872
9826,79833
9827,79872
9828,79209
9829,79326
9830,79677
9831,79755
9832,79209
9833,79755
9834,79287
9835,79911
9836,89778
9837,89232
9838,79287
9839,79833
9840,79989
9841,79911
9842,79989
9843,79950
9844,79989
9845,80028
9846,79950
9847,79950
9848,79911
9849,80067
9850,79755
9851,79950
9852,79989
9853,79872
9854,80028
9855,80067
9856,80067
9857,80067
9858,79872
9859,79950
9860,80067
9861,80067
9862,80067
9863,80067
9864,81198
9865,80808
9866,79911
9867,81471
9868,79950
9869,82914
9870,79677
9871,80340
9872,80106
9873,80184
9874,80223
9875,81393
9876,82173
9877,80340
9878,80145
9879,81237
9880,82095
9881,83031
9882,82953
9883,84279
9884,97422
9885,87828
9886,82680
9887,80769
9888,80184
9889,79989
9890,80184
9891,80223
9892,80379
9893,80418
9894,80418
9895,80340
9896,80223
9897,80340
9898,80223
9899,79794
9900,81705
9901,80652
9902,81276
9903,80769
9904,80145
9905,81978
9906,80301
9907,80301
9908,80418
9909,80613
9910,80535
9911,80613
9912,80496
9913,80418
9914,80535
9915,80613
9916,86385
9917,80067
9918,80574
9919,80574
9920,83460
9921,82914
9922,81354
9923,82095
9924,80184
9925,80613
9926,81588
9927,80925
9928,80535
9929,82290
9930,80262
9931,91182
9932,89310
9933,80574
9934,80730
9935,80496
9936,80184
9937,80106
9938,80730
9939,80184
9940,80808
9941,80769
9942,80964
9943,80106
9944,80808
9945,80574
9946,80847
9947,80730
9948,80730
9949,80808
9950,83772
9951,82056
9952,80847
9953,80691
9954,81042
9955,80379
9956,80769
9957,80886
9958,80847
9959,80886
9960,80925
9961,80886
9962,80457
9963,81003
9964,84318
9965,80340
9966,80340
9967,80886
9968,82173
9969,81471
9970,80457
9971,81003
9972,80574
9973,81042
9974,81003
9975,81003
9976,81237
9977,81042
9978,81042
9979,81003
9980,81042
9981,90870
9982,90519
9983,80925
9984,81120
9985,81315
9986,81003
9987,81159
9988,81081
9989,80925
9990,81081
9991,81003
9992,88101
9993,81081
9994,81276
9995,81276
9996,80652
9997,82602
9998,80886
9999,81003
